=|18624|3|0|0
=|17475|1|0|0
=|212097|2|0|0
=|266643|4|0|0
=|21886|2|0|0
=|133717|3|0|0
=|28194|2|0|0
=|38592|1|0|0
=|51917|1|0|0
=|59522|2|0|0
=|39545|7|0|0
=|204801|2|0|0
=|40630|3|0|0
=|20015|2|0|0
=|51056|2|0|0
=|38515|3|0|0
=|27929|3|0|0
=|46145|1|0|0
=|26288|2|0|0
=|270236|1|0|0
=|42526|1|0|0
=|22892|1|0|0
=|206108|1|0|0
=|267315|1|0|0
=|40076|4|0|0
=|9110|8|0|0
=|269755|1|0|0
=|265912|2|0|0
=|56957|2|0|0
=|328535|1|0|0
=|57284|1|0|0
=|269841|4|0|0
=|135654|2|0|0
=|17382|1|0|0
=|139253|1|0|0
=|266105|2|0|0
=|32278|4|0|0
=|207103|1|0|0
=|37063|8|0|0
=|7768|3|0|0
=|14858|2|0|0
=|201290|4|0|0
=|265879|2|0|0
=|263833|1|0|0
=|137386|1|0|0
=|8698|1|0|0
=|27253|1|0|0
=|29177|6|0|0
=|40908|1|0|0
=|201071|3|0|0
=|34447|1|0|0
=|43482|1|0|0
=|1702|2|0|0
=|23252|2|0|0
=|201749|7|0|0
=|36410|1|0|0
=|52494|1|0|0
=|263539|1|0|0
=|35788|2|0|0
=|262297|1|0|0
=|268957|2|0|0
=|200539|1|0|0
=|20697|1|0|0
=|51348|1|0|0
=|14949|2|0|0
=|268361|2|0|0
=|199978|3|0|0
=|271895|2|0|0
=|58750|1|0|0
=|37081|1|0|0
=|209453|3|0|0
=|269352|1|0|0
=|33606|5|0|0
=|141606|1|0|0
=|266641|1|0|0
=|26546|2|0|0
=|24590|2|0|0
=|396485|1|0|0
=|327791|2|0|0
=|210739|2|0|0
=|30885|1|0|0
=|54478|2|0|0
=|328015|3|0|0
=|134305|2|0|0
=|133299|1|0|0
=|269369|1|0|0
=|138911|1|0|0
=|14866|5|0|0
=|263808|1|0|0
=|201118|3|0|0
=|18219|3|0|0
=|37012|13|0|0
=|54119|2|0|0
=|52330|2|0|0
=|27343|1|0|0
=|198269|1|0|0
=|141322|1|0|0
=|26505|4|0|0
=|62875|1|0|0
=|40703|2|0|0
=|29620|2|0|0
=|19530|2|0|0
=|38474|1|0|0
=|28035|2|0|0
=|42442|1|0|0
=|33054|1|0|0
=|40545|6|0|0
=|202839|2|0|0
=|394895|3|0|0
=|201668|2|0|0
=|3169|3|0|0
=|270294|1|0|0
=|270934|1|0|0
=|42300|1|0|0
=|56242|1|0|0
=|264566|2|0|0
=|32187|1|0|0
=|100|4|0|0
=|46282|1|0|0
=|395347|1|0|0
=|42625|1|0|0
=|17314|1|0|0
=|263815|1|0|0
=|61053|2|0|0
=|328299|2|0|0
=|63131|1|0|0
=|61371|1|0|0
=|27686|1|0|0
=|267798|1|0|0
=|24592|3|0|0
=|137826|2|0|0
=|55355|5|0|0
=|49823|1|0|0
=|135764|1|0|0
=|6471|33|0|0
=|132341|2|0|0
=|48786|1|0|0
=|55030|1|0|0
=|57614|1|0|0
=|22700|1|0|0
=|23262|1|0|0
=|393552|4|0|0
=|141039|1|0|0
=|262473|3|0|0
=|27837|2|0|0
=|263264|2|0|0
=|40954|1|0|0
=|40148|1|0|0
=|50776|2|0|0
=|138782|1|0|0
=|54993|1|0|0
=|53498|2|0|0
=|263614|1|0|0
=|40088|1|0|0
=|62877|1|0|0
=|11482|2|0|0
=|25220|4|0|0
=|5537|8|0|0
=|393465|1|0|0
=|266034|2|0|0
=|132020|1|0|0
=|61964|1|0|0
=|31149|2|0|0
=|201100|2|0|0
=|133092|1|0|0
=|33623|2|0|0
=|49935|2|0|0
=|266238|2|0|0
=|138546|6|0|0
=|19936|4|0|0
=|263991|2|0|0
=|39350|1|0|0
=|270612|1|0|0
=|134630|2|0|0
=|47193|3|0|0
=|42295|2|0|0
=|202962|2|0|0
=|20081|6|0|0
=|26344|1|0|0
=|41517|1|0|0
=|209754|1|0|0
=|7723|2|0|0
=|17579|2|0|0
=|13282|2|0|0
=|132423|1|0|0
=|35187|1|0|0
=|41897|3|0|0
=|30975|3|0|0
=|213345|1|0|0
=|263984|1|0|0
=|267555|3|0|0
=|40555|1|0|0
=|53513|1|0|0
=|398933|2|0|0
=|19592|2|0|0
=|266941|2|0|0
=|22345|1|0|0
=|43676|1|0|0
=|39759|1|0|0
=|50349|3|0|0
=|11550|13|0|0
=|62654|1|0|0
=|141116|1|0|0
=|61139|2|0|0
=|10436|1|0|0
=|48966|2|0|0
=|156|3|0|0
=|6402|2|0|0
=|62632|2|0|0
=|55862|1|0|0
=|50837|6|0|0
=|14110|1|0|0
=|50550|2|0|0
=|198541|3|0|0
=|26088|1|0|0
=|43863|2|0|0
=|32830|1|0|0
=|40841|4|0|0
=|63932|3|0|0
=|202843|1|0|0
=|8727|1|0|0
=|24432|2|0|0
=|271464|2|0|0
=|28974|2|0|0
=|204121|2|0|0
=|62917|2|0|0
=|136955|2|0|0
=|197672|2|0|0
=|2602|3|0|0
=|207427|3|0|0
=|271289|1|0|0
=|44492|2|0|0
=|48326|6|0|0
=|22244|1|0|0
=|14847|1|0|0
=|13483|1|0|0
=|32884|1|0|0
=|14430|4|0|0
=|393971|1|0|0
=|27451|1|0|0
=|394284|2|0|0
=|37232|1|0|0
=|136882|1|0|0
=|396269|1|0|0
=|3254|3|0|0
=|23477|1|0|0
=|16815|3|0|0
=|17691|2|0|0
=|59958|2|0|0
=|134006|3|0|0
=|21765|1|0|0
=|270709|4|0|0
=|44710|1|0|0
=|16638|1|0|0
=|9090|1|0|0
=|29298|1|0|0
=|265958|1|0|0
=|40040|1|0|0
=|52855|1|0|0
=|59398|1|0|0
=|264918|1|0|0
=|14121|1|0|0
=|23984|1|0|0
=|269169|2|0|0
=|137504|1|0|0
=|4779|7|0|0
=|16983|2|0|0
=|137669|1|0|0
=|42249|1|0|0
=|270679|1|0|0
=|31074|1|0|0
=|205998|4|0|0
=|133711|1|0|0
=|45246|1|0|0
=|41575|1|0|0
=|23408|1|0|0
=|59276|1|0|0
=|45224|2|0|0
=|44682|5|0|0
=|212449|1|0|0
=|46759|1|0|0
=|49007|1|0|0
=|211421|2|0|0
=|270733|1|0|0
=|54526|1|0|0
=|268546|5|0|0
=|264740|2|0|0
=|393707|1|0|0
=|135081|5|0|0
=|56233|3|0|0
=|33777|1|0|0
=|25471|1|0|0
=|57422|3|0|0
=|328068|3|0|0
=|37014|1|0|0
=|13173|2|0|0
=|265400|1|0|0
=|133647|8|0|0
=|213178|1|0|0
=|206119|2|0|0
=|51924|1|0|0
=|133040|1|0|0
=|53661|2|0|0
=|1270|2|0|0
=|398295|1|0|0
=|263936|4|0|0
=|25940|1|0|0
=|8601|1|0|0
=|40017|1|0|0
=|141814|1|0|0
=|62394|1|0|0
=|28352|9|0|0
=|20177|1|0|0
=|205060|1|0|0
=|36965|3|0|0
=|49886|1|0|0
=|29182|4|0|0
=|53221|1|0|0
=|211459|2|0|0
=|50060|3|0|0
=|328348|1|0|0
=|266487|1|0|0
=|200125|2|0|0
=|271279|1|0|0
=|39040|9|0|0
=|10226|2|0|0
=|201185|1|0|0
=|266896|1|0|0
=|146932|1|0|0
=|135301|1|0|0
=|62819|3|0|0
=|31914|4|0|0
=|41535|3|0|0
=|271656|3|0|0
=|33616|1|0|0
=|16371|5|0|0
=|36234|1|0|0
=|39604|2|0|0
=|142123|1|0|0
=|64515|1|0|0
=|29748|9|0|0
=|46328|4|0|0
=|265325|1|0|0
=|48422|28|0|0
=|31726|4|0|0
=|137255|1|0|0
=|13044|2|0|0
=|52845|2|0|0
=|136428|2|0|0
=|262724|1|0|0
=|263209|2|0|0
=|141281|1|0|0
=|23545|1|0|0
=|131218|1|0|0
=|262916|3|0|0
=|200862|2|0|0
=|46273|2|0|0
=|6366|1|0|0
=|13932|1|0|0
=|137496|1|0|0
=|398986|1|0|0
=|27537|4|0|0
=|6832|1|0|0
=|263618|2|0|0
=|56881|1|0|0
=|11686|17|0|0
=|61672|3|0|0
=|270767|2|0|0
=|52705|4|0|0
=|31195|12|0|0
=|19111|1|0|0
=|64287|1|0|0
=|266630|6|0|0
=|264195|1|0|0
=|263677|1|0|0
=|37414|4|0|0
=|50016|1|0|0
=|266992|1|0|0
=|198425|2|0|0
=|266633|2|0|0
=|23798|1|0|0
=|210837|1|0|0
=|62183|2|0|0
=|13341|1|0|0
=|38785|1|0|0
=|7312|1|0|0
=|264758|5|0|0
=|201205|4|0|0
=|136027|1|0|0
=|18028|1|0|0
=|55996|2|0|0
=|45735|7|0|0
=|57745|1|0|0
=|136601|2|0|0
=|263314|2|0|0
=|265728|2|0|0
=|37008|2|0|0
=|198228|2|0|0
=|13280|5|0|0
=|38493|3|0|0
=|21437|10|0|0
=|210350|1|0|0
=|49411|1|0|0
=|262516|3|0|0
=|212491|1|0|0
=|63193|1|0|0
=|10991|6|0|0
=|14120|1|0|0
=|23024|4|0|0
=|11288|2|0|0
=|136652|2|0|0
=|40799|1|0|0
=|40995|1|0|0
=|17906|1|0|0
=|200370|2|0|0
=|23160|1|0|0
=|262437|2|0|0
=|197686|5|0|0
=|133479|1|0|0
=|206401|1|0|0
=|394861|1|0|0
=|31263|10|0|0
=|14821|4|0|0
=|213254|3|0|0
=|208629|1|0|0
=|36454|1|0|0
=|57349|1|0|0
=|139629|1|0|0
=|204389|1|0|0
=|51636|1|0|0
=|263765|1|0|0
=|40150|1|0|0
=|17809|1|0|0
=|14669|5|0|0
=|270864|1|0|0
=|46928|1|0|0
=|393607|2|0|0
=|9832|8|0|0
=|11922|1|0|0
=|51672|1|0|0
=|205580|1|0|0
=|131627|1|0|0
=|59484|3|0|0
=|131802|1|0|0
=|141458|1|0|0
=|51011|2|0|0
=|44484|3|0|0
=|139473|1|0|0
=|14444|1|0|0
=|266468|2|0|0
=|135256|2|0|0
=|55488|1|0|0
=|268914|1|0|0
=|141618|1|0|0
=|140457|2|0|0
=|29319|9|0|0
=|63612|1|0|0
=|36463|1|0|0
=|17940|1|0|0
=|41227|2|0|0
=|28525|2|0|0
=|46019|1|0|0
=|138163|1|0|0
=|47569|4|0|0
=|397652|1|0|0
=|203183|1|0|0
=|399226|2|0|0
=|131917|1|0|0
=|132255|2|0|0
=|59361|1|0|0
=|131755|2|0|0
=|1351|2|0|0
=|266812|2|0|0
=|54566|1|0|0
=|264611|1|0|0
=|140037|1|0|0
=|54410|1|0|0
=|201702|1|0|0
=|17904|1|0|0
=|395379|3|0|0
=|212744|2|0|0
=|38011|2|0|0
=|201387|1|0|0
=|269070|1|0|0
=|135484|3|0|0
=|37137|2|0|0
=|396167|2|0|0
=|4589|2|0|0
=|30614|6|0|0
=|266709|1|0|0
=|198083|2|0|0
=|45960|3|0|0
=|41707|1|0|0
=|203149|1|0|0
=|266571|1|0|0
=|209377|1|0|0
=|36534|3|0|0
=|53461|1|0|0
=|62157|1|0|0
=|266474|1|0|0
=|16809|1|0|0
=|18820|1|0|0
=|266614|1|0|0
=|6880|3|0|0
=|10967|2|0|0
=|137114|1|0|0
=|38875|2|0|0
=|50864|3|0|0
=|31359|3|0|0
=|399033|1|0|0
=|262828|4|0|0
=|26209|2|0|0
=|203364|1|0|0
=|21742|2|0|0
=|20910|7|0|0
=|132368|1|0|0
=|263665|4|0|0
=|57033|2|0|0
=|139862|1|0|0
=|25619|1|0|0
=|208237|1|0|0
=|42258|2|0|0
=|36870|1|0|0
=|395473|1|0|0
=|48380|2|0|0
=|136445|2|0|0
=|137884|3|0|0
=|271413|1|0|0
=|3271|1|0|0
=|328221|1|0|0
=|52651|3|0|0
=|264318|2|0|0
=|13215|3|0|0
=|51079|1|0|0
=|49494|1|0|0
=|133938|2|0|0
=|136828|1|0|0
=|34863|5|0|0
=|38216|1|0|0
=|61980|1|0|0
=|26028|1|0|0
=|270857|1|0|0
=|47230|1|0|0
=|137106|1|0|0
=|17726|1|0|0
=|35199|5|0|0
=|200288|1|0|0
=|53768|2|0|0
=|266254|1|0|0
=|135476|3|0|0
=|135090|1|0|0
=|264638|1|0|0
=|198891|2|0|0
=|139838|1|0|0
=|212417|1|0|0
=|49940|2|0|0
=|52363|1|0|0
=|56909|1|0|0
=|3734|2|0|0
=|19419|1|0|0
=|22216|1|0|0
=|38244|7|0|0
=|142016|1|0|0
=|264571|2|0|0
=|40286|1|0|0
=|31633|3|0|0
=|21743|4|0|0
=|209962|1|0|0
=|203726|4|0|0
=|9023|1|0|0
=|198376|1|0|0
=|26854|2|0|0
=|138698|2|0|0
=|268580|2|0|0
=|48159|20|0|0
=|20257|2|0|0
=|21509|3|0|0
=|140909|2|0|0
=|139035|5|0|0
=|48873|1|0|0
=|138043|3|0|0
=|213183|1|0|0
=|59815|4|0|0
=|34248|4|0|0
=|37531|2|0|0
=|17232|3|0|0
=|270393|4|0|0
=|41035|2|0|0
=|25048|1|0|0
=|265155|3|0|0
=|269227|1|0|0
=|17617|1|0|0
=|34783|2|0|0
=|58369|10|0|0
=|42994|1|0|0
=|53301|2|0|0
=|43870|1|0|0
=|59339|1|0|0
=|205003|1|0|0
=|14257|1|0|0
=|265768|4|0|0
=|51795|2|0|0
=|1249|3|0|0
=|36908|2|0|0
=|268967|1|0|0
=|135487|1|0|0
=|269706|2|0|0
=|134913|2|0|0
=|27822|2|0|0
=|30187|1|0|0
=|263229|4|0|0
=|5662|2|0|0
=|2730|3|0|0
=|52220|2|0|0
=|54521|1|0|0
=|140090|1|0|0
=|135811|1|0|0
=|206115|2|0|0
=|37150|1|0|0
=|57731|4|0|0
=|45712|1|0|0
=|209181|5|0|0
=|393374|1|0|0
=|138296|13|0|0
=|268307|1|0|0
=|131418|8|0|0
=|49371|3|0|0
=|16389|1|0|0
=|34695|2|0|0
=|36741|2|0|0
=|37298|2|0|0
=|44875|2|0|0
=|64281|1|0|0
=|131460|1|0|0
=|139446|1|0|0
=|197399|1|0|0
=|40497|1|0|0
=|34290|1|0|0
=|41368|3|0|0
=|270936|1|0|0
=|7649|2|0|0
=|25150|2|0|0
=|45807|2|0|0
=|132798|1|0|0
=|134331|3|0|0
=|393950|5|0|0
=|33422|14|0|0
=|51871|2|0|0
=|15995|1|0|0
=|269335|2|0|0
=|9246|7|0|0
=|264339|1|0|0
=|262698|2|0|0
=|212140|1|0|0
=|18467|2|0|0
=|13880|1|0|0
=|38712|7|0|0
=|200440|1|0|0
=|198280|1|0|0
=|59975|2|0|0
=|268626|1|0|0
=|57249|1|0|0
=|40831|2|0|0
=|44863|3|0|0
=|50847|1|0|0
=|15301|4|0|0
=|63261|1|0|0
=|135850|1|0|0
=|18474|2|0|0
=|42852|3|0|0
=|140114|2|0|0
=|26704|1|0|0
=|55203|1|0|0
=|3848|1|0|0
=|54044|3|0|0
=|206611|4|0|0
=|62643|1|0|0
=|27905|1|0|0
